ID,ScriptName,CNName,FirstName,SecondName,EnglishName,ClanID,CultureID,GenerateType,Gender,BirthYear,BeginYear,DieYear,DieReason,FatherName,GrandFatherName,KinsName,JobTendency,JobCompatibility,FriendCompatibility,Temper,Spirit,Ism,ActStyle,theImportanceOfFriendship,Ambition,DesireType,Desire,AlcoholDesire,Origin,WeaponDesire,CommandValue,ForceValue,GovernValue,WisdomValue,CharmValue,SoldierSkill,MountSkill,GunSkill,NavySkill,ArcherSkill,CombatSkill,MilitarySkill,NinjaSkill,BuildSkill,FarmSkill,MineSkill,ArthmeticSkill,EtiquetteSkill,DebateSkill,TeaSkill,MedicalSkill,WarCard,FightCard,TitleCard,IntimacyGet,CombineGet,EventGet,Appear_1549,Name_1549,Identity_1549,CareerStance_1549,Kingdom_1549,City_1549,School_1549,Appear_1554,Name_1554,Identity_1554,CareerStance_1554,Kingdom_1554,City_1554,School_1554,Appear_1560,Name_1560,Identity_1560,CareerStance_1560,Kingdom_1560,City_1560,School_1560,Appear_1568,Name_1568,Identity_1568,CareerStance_1568,Kingdom_1568,City_1568,School_1568,Appear_1575,Name_1575,Identity_1575,CareerStance_1575,Kingdom_1575,City_1575,School_1575,Appear_1582,Name_1582,Identity_1582,CareerStance_1582,Kingdom_1582,City_1582,School_1582,Appear_1584,Name_1584,Identity_1584,CareerStance_1584,Kingdom_1584,City_1584,School_1584,Appear_1598,Name_1598,Identity_1598,CareerStance_1598,Kingdom_1598,City_1598,School_1598,Appear_dream1560,Name_dream1560,Identity_dream1560,CareerStance_dream1560,Kingdom_dream1560,City_dream1560,School_dream1560,,
lord_1_naito_masashige,內藤正成,内藤正成,内藤,正成,Naito Masashige,clan_naito_1,sanyo,家族和文化自动推断,1,1528,1554,1602,病死,,,,只限武将,90,90,性急,勇敢,理想,轻率,重视情义,54,武具,无欲,普通,藤原氏,弓,40,77,56,51,67,1,0,1,1,4,3,1,0,0,1,1,1,1,1,1,1,弓箭乱射,强袭，连续斩，拔突，刚弓，神弓，天弓，刚力，铁壁，心眼,弓术名人,一般条件,,,已登场,内藤正成,足轻组头,直臣,松平家,冈崎城,无,已登场,内藤正成,足轻组头,陪臣（松平元康）,今川家,骏府城,无,已登场,内藤正成,足轻组头,陪臣（松平元康）,今川家,冈崎城,无,已登场,内藤正成,足轻组头,直臣,德川家,冈崎城,无,已登场,内藤正成,足轻组头,直臣,德川家,滨松城,无,已登场,内藤正成,足轻大将,直臣,德川家,滨松城,无,已登场,内藤正成,足轻大将,直臣,德川家,滨松城,无,已登场,内藤正成,侍大将,直臣,德川家,江户城,无,已登场,内藤正成,浪人,其他,无,出石之町,无,,
lord_1_naoe,直江景綱,直江景纲,直江,景纲,Naoe Kagetsuna,clan_naoe_1,hokuriku,精确匹配织丰,1,1509,1554,1577,病死,,,,只限武将,15,15,温和,普通,普通,普通,普通,34,书籍,无欲,普通,其他,刀剑,46,48,80,79,74,1,1,0,0,0,0,1,0,1,3,2,3,4,3,1,1,无,强袭，丢钱,无,无要求,,,已登场,直江景纲,家老,直臣,长尾家,春日山城,无,已登场,直江景纲,家老,直臣,长尾家,春日山城,无,已登场,直江景纲,家老,直臣,长尾家,春日山城,无,已登场,直江景纲,家老,直臣,上杉家,春日山城,无,已登场,直江景纲,家老,直臣,上杉家,春日山城,无,已死亡,直江景纲,无效,无效,无,无效,无,已死亡,直江景纲,无效,无效,无,无效,无,已死亡,直江景纲,无效,无效,无,无效,无,已登场,直江景纲,浪人,其他,无,油津之町,无,,
lord_1_naoe_kanetsugu,直江兼續,直江兼续,直江,兼续,Naoe Kanetsugu,clan_naoe_1,hokuriku,家族和文化自动推断,1,1560,1574,1619,病死,樋口兼丰,,大国实赖,只限武将,15,15,普通,勇敢,理想,轻率,重视情义,82,艺术品,普通,普通,其他,刀剑,82,70,81,91,84,3,2,1,0,1,2,4,0,1,1,0,2,3,4,3,0,车悬，毘沙门天，激励,强袭，拔突，铁壁,雄辩,一般条件,,,未登场,直江兼续,足轻组头,直臣,长尾家,春日山城,无,未登场,直江兼续,足轻组头,直臣,长尾家,春日山城,无,未登场,直江兼续,足轻组头,直臣,长尾家,春日山城,无,未登场,直江兼续,足轻组头,直臣,上杉家,春日山城,无,已登场,直江兼续,足轻组头,直臣,上杉家,春日山城,无,已登场,直江兼续,侍大将,直臣,上杉家,春日山城,无,已登场,直江兼续,侍大将,直臣,上杉家,春日山城,无,已登场,直江兼续,国主,直臣,上杉家,米泽城,无,已登场,直江兼续,浪人,其他,无,佐仓之町,无,,
lord_1_nagai_michitoshi,長井道利,长井道利,长井,道利,Nagai Michitoshi,clan_nagai_1,tokai,基于分组自动创建家族,1,1516,1554,1571,战死,松波庄五郎,,斋藤道三 斋藤义龙,只限武将,20,20,温和,普通,普通,普通,不重情义,45,艺术品,普通,普通,其他,刀剑,51,58,49,56,46,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,1,无,强袭,无,无要求,,,已登场,长井道利,部将,直臣,斋藤家,稻叶山城,无,已登场,长井道利,足轻大将,直臣,斋藤家,稻叶山城,无,已登场,长井道利,家老,直臣,斋藤家,稻叶山城,无,已登场,长井道利,足轻大将,直臣,织田家,岐阜城,无,已死亡,长井道利,无效,无效,无,无效,无,已死亡,长井道利,无效,无效,无,无效,无,已死亡,长井道利,无效,无效,无,无效,无,已死亡,长井道利,无效,无效,无,无效,无,已登场,长井道利,浪人,其他,无,长船之町,无,,
dead_lord_1_uesugi_4,長尾政景,长尾政景,长尾,政景,Uesugi Masakage,clan_uesugi_1,hokuriku,精确匹配织丰,1,1526,1554,1564,病死,,,上杉景胜,只限武将,15,15,普通,普通,普通,普通,不重情义,59,书籍,贪心,嗜酒如命,平氏,刀剑,51,60,69,64,67,1,2,0,0,0,0,0,0,0,2,1,2,2,0,0,0,无,强袭,无,一般条件,,,已登场,长尾政景,部将,直臣,长尾家,春日山城,无,已登场,长尾政景,部将,直臣,长尾家,春日山城,无,已登场,长尾政景,家老,直臣,长尾家,春日山城,无,已死亡,长尾政景,无效,无效,无,无效,无,已死亡,长尾政景,无效,无效,无,无效,无,已死亡,长尾政景,无效,无效,无,无效,无,已死亡,长尾政景,无效,无效,无,无效,无,已死亡,长尾政景,无效,无效,无,无效,无,已登场,长尾政景,浪人,其他,无,长船之町,无,,
lord_1_nakagawa_kiyohide,中川清秀,中川清秀,中川,清秀,Nakagawa Kiyohide,clan_nakagawa_1,kinai,基于分组自动创建家族,1,1542,1560,1583,战死,,,,只限武将,15,15,温和,普通,普通,慎重,普通,39,武具,普通,普通,源氏,刀剑,63,53,23,59,35,1,2,2,1,1,1,2,0,0,0,1,1,1,2,1,1,无,强袭,无,无要求,,,未登场,中川清秀,侍大将,陪臣（三好长庆）,细川家,芥川城,无,未登场,中川清秀,足轻大将,陪臣（三好义贤）,三好家,胜瑞城,无,已登场,中川清秀,侍大将,直臣,三好家,饭盛城,无,已登场,中川清秀,侍大将,直臣,三好家,胜瑞城,无,已登场,中川清秀,侍大将,直臣,三好家,胜瑞城,无,已登场,中川清秀,侍大将,陪臣（池田恒兴）,织田家,伊丹城,无,已死亡,中川清秀,无效,无效,无,无效,无,已死亡,中川清秀,无效,无效,无,无效,无,已登场,中川清秀,家老,直臣,中岛家,岩尾城,无,,
lord_1_nagasaka_tookan,長阪釣閑,长坂钓闲,长坂,钓闲,Nagasaka Tookan,clan_nagasaka_1,tosan,基于分组自动创建家族,1,1513,1549,1582,战死,,,,全职种,70,70,普通,胆小,现实,慎重,不重情义,80,艺术品,贪心,普通,源氏,枪,23,36,35,56,8,0,0,0,0,0,0,0,1,1,0,0,3,1,3,1,1,无,拔突，丢钱,无,无要求,,,已登场,长坂钓闲,足轻大将,直臣,武田家,踯躅崎馆,无,已登场,长坂钓闲,足轻大将,直臣,武田家,踯躅崎馆,无,已登场,长坂钓闲,足轻大将,直臣,武田家,踯躅崎馆,无,已登场,长坂钓闲,足轻大将,陪臣（武田胜赖）,武田家,踯躅崎馆,无,已登场,长坂钓闲,足轻大将,直臣,武田家,踯躅崎馆,无,已登场,长坂钓闲,侍大将,直臣,武田家,甲府城,无,已死亡,长坂钓闲,无效,无效,无,无效,无,已死亡,长坂钓闲,无效,无效,无,无效,无,已登场,长坂钓闲,浪人,其他,无,长船之町,无,,
lord_1_nakajima_shigefusa,中島重房,中岛重房,中岛,重房,Nakajima Shigefusa,clan_nakajima_1,nankai,基于分组自动创建家族,1,1562,1576,1615,病死,,,,全职种,80,80,普通,勇敢,理想,普通,重视情义,64,书籍,普通,嗜酒如命,其他,刀剑,61,59,56,48,53,2,2,1,2,1,1,2,0,0,3,0,2,0,0,0,0,无,强袭,无,无要求,,,未登场,中岛重房,足轻组头,直臣,长宗我部家,冈丰城,无,未登场,中岛重房,足轻组头,直臣,长宗我部家,冈丰城,无,未登场,中岛重房,足轻组头,直臣,长宗我部家,冈丰城,无,未登场,中岛重房,足轻组头,直臣,长宗我部家,冈丰城,无,未登场,中岛重房,足轻组头,直臣,长宗我部家,冈丰城,无,已登场,中岛重房,足轻组头,直臣,长宗我部家,冈丰城,无,已登场,中岛重房,足轻组头,直臣,长宗我部家,冈丰城,无,已登场,中岛重房,部将,直臣,长宗我部家,冈丰城,无,已登场,中岛重房,家老,直臣,中岛家,岩尾城,无,,
lord_1_nakajima_kanonosuke,中島可之助,中岛可之助,中岛,可之助,Nakajima Kanonosuke,clan_nakajima_1,nankai,基于分组自动创建家族,1,1530,1554,1584,病死,,,,全职种,80,80,普通,勇敢,普通,轻率,普通,60,南蛮物,无欲,嗜酒如命,其他,刀剑,47,74,50,72,80,1,1,0,0,1,1,1,0,1,1,1,1,3,4,1,0,威吓,强袭,无,一般条件,,,已登场,中岛可之助,侍大将,直臣,长宗我部家,冈丰城,无,已登场,中岛可之助,侍大将,直臣,长宗我部家,冈丰城,无,已登场,中岛可之助,足轻大将,直臣,长宗我部家,冈丰城,无,已登场,中岛可之助,侍大将,直臣,长宗我部家,冈丰城,无,已登场,中岛可之助,侍大将,直臣,长宗我部家,冈丰城,无,已登场,中岛可之助,侍大将,直臣,长宗我部家,冈丰城,无,已登场,中岛可之助,侍大将,直臣,长宗我部家,冈丰城,无,已死亡,中岛可之助,无效,无效,无,无效,无,已登场,中岛可之助,大名,首领,中岛家,岩尾城,无,,
lord_1_chujou_kagetai,中條景泰,中条景泰,中条,景泰,Chujou Kagetai,clan_chujou_1,hokuriku,基于分组自动创建家族,1,1547,1560,1582,战死,吉江景资,,吉江景资,只限武将,15,15,普通,普通,普通,轻率,重视情义,28,武具,普通,普通,平氏,刀剑,59,62,46,21,33,1,2,0,0,0,1,1,0,0,1,0,0,0,0,0,0,无,强袭,无,无要求,,,未登场,中条景泰,足轻组头,直臣,长尾家,春日山城,无,未登场,中条景泰,足轻组头,直臣,长尾家,春日山城,无,已登场,中条景泰,足轻组头,直臣,长尾家,春日山城,无,已登场,中条景泰,足轻组头,直臣,上杉家,春日山城,无,已登场,中条景泰,足轻组头,直臣,上杉家,春日山城,无,已登场,中条景泰,城主,直臣,上杉家,鱼津城,无,已死亡,中条景泰,无效,无效,无,无效,无,已死亡,中条景泰,无效,无效,无,无效,无,已登场,中条景泰,家老,直臣,中岛家,岩尾城,无,,
lord_1_nagata_tokumoto,永田德本,永田德本,永田,德本,Nagata Tokumoto,clan_nagata_1,neutral_culture,基于分组自动创建家族,1,1513,1554,1630,病死,,,,没那个意思,45,45,温和,普通,现实,普通,普通,3,书籍,普通,嗜酒如命,其他,枪,16,22,77,66,68,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,4,无,拔突，伤药，止血,良医,无要求,,,已登场,永田德本,医师,其他,无,甲府之町,无,已登场,永田德本,医师,其他,无,甲府之町,无,已登场,永田德本,医师,其他,无,甲府之町,无,已登场,永田德本,医师,其他,无,甲府之町,无,已登场,永田德本,医师,其他,无,甲府之町,无,已登场,永田德本,医师,其他,无,甲府之町,无,已登场,永田德本,医师,其他,无,甲府之町,无,已登场,永田德本,医师,其他,无,甲府之町,无,已登场,永田德本,医师,其他,无,甲府之町,无,,
lord_1_kitabatake_5,長野具藤,长野具藤,长野,具藤,Kitabatake Tomofuji,clan_kitabatake_1,kinai,精确匹配织丰,1,1552,1560,1576,病死,北畠具教,北畠晴具,北畠具教 北畠具房 北畠晴具 木造具政,全职种,40,40,性急,勇敢,理想,轻率,普通,72,艺术品,贪心,普通,藤原氏,刀剑,19,49,37,24,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,无,强袭,无,无要求,,,未登场,长野具藤,部将,陪臣（神户具盛）,北畠家,安浓津城,无,未登场,长野具藤,部将,陪臣（北畠具教）,北畠家,大河内城,无,未登场,长野具藤,部将,陪臣（神户具盛）,北畠家,安浓津城,无,已登场,长野具藤,部将,陪臣（泷川一益）,织田家,安浓津城,无,已登场,长野具藤,部将,陪臣（织田信孝）,织田家,安浓津城,无,已死亡,长野具藤,无效,无效,无,无效,无,已死亡,长野具藤,无效,无效,无,无效,无,已死亡,长野具藤,无效,无效,无,无效,无,已登场,长野具藤,浪人,其他,无,长船之町,无,,
lord_1_gyo_shounin,長野業正,长野业正,长野,业正,Gyo shounin,clan_gyo_1,kinai,基于分组自动创建家族,1,1491,1554,1561,病死,,,长野业盛,只限武将,22,20,普通,勇敢,普通,普通,重视情义,35,武具,无欲,普通,其他,刀剑,95,87,26,83,74,4,4,0,0,2,3,4,2,2,0,0,0,0,0,0,0,强行突破，车悬,强袭，连续斩，拔突，二连苦无，刚弓，刚力，铁壁,军师,一般条件,,,已登场,长野业正,城主,直臣,上杉家,箕轮城,无,已登场,长野业正,大名,首领,长野家,箕轮城,无,已登场,长野业正,大名,首领,长野家,箕轮城,无,已死亡,长野业正,无效,无效,无,无效,无,已死亡,长野业正,无效,无效,无,无效,无,已死亡,长野业正,无效,无效,无,无效,无,已死亡,长野业正,无效,无效,无,无效,无,已死亡,长野业正,无效,无效,无,无效,无,已登场,长野业正,浪人,其他,无,长船之町,无,,
lord_1_gyo,長野業盛,长野业盛,长野,业盛,Gyo,clan_gyo_1,kinai,基于分组自动创建家族,1,1546,1555,1563,战死,长野业正,,长野业正,只限武将,22,20,普通,勇敢,理想,轻率,重视情义,44,武具,无欲,滴酒不沾,其他,刀剑,69,65,24,58,62,2,2,1,0,2,2,2,2,0,0,0,0,0,0,0,0,无,强袭，拔突，二连苦无，刚弓，铁壁,无,一般条件,,,未登场,长野业盛,部将,陪臣（长野业正）,上杉家,箕轮城,无,未登场,长野业盛,侍大将,陪臣（长野业正）,长野家,箕轮城,无,已登场,长野业盛,家老,直臣,长野家,箕轮城,无,已死亡,长野业盛,无效,无效,无,无效,无,已死亡,长野业盛,无效,无效,无,无效,无,已死亡,长野业盛,无效,无效,无,无效,无,已死亡,长野业盛,无效,无效,无,无效,无,已死亡,长野业盛,无效,无效,无,无效,无,已登场,长野业盛,浪人,其他,无,长船之町,无,,
lord_1_noumin_onna,中野宗時,中野宗时,中野,宗时,Noumin onna,clan_noumin_1,ou,基于分组自动创建家族,1,1511,1554,1570,病死,,,,全职种,65,65,普通,勇敢,普通,轻率,不重情义,84,书籍,贪心,普通,源氏,刀剑,42,35,70,78,23,0,0,0,0,0,0,2,0,2,2,2,1,2,3,0,1,无,强袭,无,无要求,,,已登场,中野宗时,家老,直臣,伊达家,米泽城,无,已登场,中野宗时,家老,直臣,伊达家,米泽城,无,已登场,中野宗时,家老,直臣,伊达家,米泽城,无,已登场,中野宗时,家老,直臣,伊达家,米泽城,无,已死亡,中野宗时,无效,无效,无,无效,无,已死亡,中野宗时,无效,无效,无,无效,无,已死亡,中野宗时,无效,无效,无,无效,无,已死亡,中野宗时,无效,无效,无,无效,无,已登场,中野宗时,部将,直臣,中岛家,岩尾城,无,,
lord_1_nakamura_kazuuji,中村一氏,中村一氏,中村,一氏,Nakamura Kazuuji,clan_nakamura_1,tokai,基于分组自动创建家族,1,1549,1563,1600,病死,,,,全职种,0,0,温和,普通,现实,普通,普通,40,武具,普通,普通,其他,刀剑,54,48,69,38,59,1,1,1,0,0,0,0,0,3,3,1,3,1,1,1,1,无,强袭，丢钱,无,一般条件,,,未登场,中村一氏,浪人,其他,无,目加田之町,无,未登场,中村一氏,足轻组头,直臣,织田家,清洲城,无,已登场,中村一氏,足轻组头,直臣,织田家,清洲城,无,已登场,中村一氏,足轻组头,直臣,织田家,岐阜城,无,已登场,中村一氏,足轻组头,直臣,织田家,岐阜城,无,已登场,中村一氏,足轻大将,陪臣（羽柴秀吉）,织田家,姬路城,无,已登场,中村一氏,国主,直臣,羽柴家,岸和田城,无,已登场,中村一氏,大名,首领,中村家,骏府城,无,已登场,中村一氏,部将,直臣,中岛家,岩尾城,无,,
lord_1_michikawa_hyooebee,道川兵衛三郎,道川兵卫三郎,道川,兵卫三郎,Michikawa Hyooebee,clan_michikawa_1,neutral_culture,基于分组自动创建家族,1,1550,1564,1619,病死,,,,武将以外优先,75,75,温和,勇敢,现实,慎重,普通,55,艺术品,贪心,普通,其他,枪,25,20,56,58,47,0,0,0,0,0,0,0,1,2,2,2,3,2,2,0,1,无,拔突，丢钱，大宴宾客,风雅之士,无要求,,,未登场,道川兵卫三郎,浪人,其他,无,敦贺之町,无,未登场,道川兵卫三郎,浪人,其他,无,敦贺之町,无,已登场,道川兵卫三郎,当家,首领,川舟屋,敦贺之町,无,已登场,道川兵卫三郎,当家,首领,川舟屋,敦贺之町,无,已登场,道川兵卫三郎,当家,首领,川舟屋,敦贺之町,无,已登场,道川兵卫三郎,当家,首领,川舟屋,敦贺之町,无,已登场,道川兵卫三郎,当家,首领,川舟屋,敦贺之町,无,已登场,道川兵卫三郎,当家,首领,川舟屋,敦贺之町,无,已登场,道川兵卫三郎,侍大将,直臣,三刀屋家,骏府城,无,,
lord_1_nakayama_tomomasa,中山朝正,中山朝正,中山,朝正,Nakayama Tomomasa,clan_nakayama_1,ou,基于分组自动创建家族,1,1548,1562,1617,病死,,,,全职种,95,95,普通,胆小,普通,慎重,不重情义,60,武具,普通,普通,其他,刀剑,39,43,34,25,32,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,无,强袭,无,无要求,,,未登场,中山朝正,足轻组头,直臣,最上家,山形城,无,未登场,中山朝正,足轻组头,直臣,最上家,山形城,无,已登场,中山朝正,足轻组头,直臣,最上家,山形城,无,已登场,中山朝正,足轻组头,直臣,最上家,山形城,无,已登场,中山朝正,足轻组头,直臣,最上家,山形城,无,已登场,中山朝正,足轻组头,直臣,最上家,山形城,无,已登场,中山朝正,足轻组头,直臣,最上家,山形城,无,已登场,中山朝正,家老,直臣,最上家,山形城,无,已登场,中山朝正,部将,直臣,中岛家,岩尾城,无,,
lord_1_nagoya_sanzaburo,名古屋山三郎,名古屋山三郎,名古屋,山三郎,Nagoya Sanzaburo,clan_nagoya_1,neutral_culture,基于分组自动创建家族,1,1572,1586,1603,战死,,,,全职种,10,10,性急,勇敢,理想,轻率,重视情义,69,艺术品,贪心,嗜酒如命,其他,刀剑,8,76,10,8,88,0,0,0,0,0,2,0,2,0,0,0,1,3,1,2,1,无,强袭，拔突，二连苦无，铁壁,无,一般条件,,,未登场,名古屋山三郎,浪人,其他,无,目加田之町,无,未登场,名古屋山三郎,浪人,其他,无,目加田之町,无,未登场,名古屋山三郎,浪人,其他,无,目加田之町,无,未登场,名古屋山三郎,浪人,其他,无,目加田之町,无,未登场,名古屋山三郎,浪人,其他,无,目加田之町,无,未登场,名古屋山三郎,浪人,其他,无,安土之町,无,未登场,名古屋山三郎,足轻组头,陪臣（蒲生氏乡）,羽柴家,日野城,无,已登场,名古屋山三郎,侍大将,直臣,森家,岩村城,无,已登场,名古屋山三郎,足轻组头,直臣,山中家,江户城,无,,
lord_1_nasa_nihonsuke,奈佐日本助,奈佐日本助,奈佐,日本助,Nasa Nihonsuke,clan_nasa_1,neutral_culture,基于分组自动创建家族,1,1537,1554,1581,战死,,,,武将以外优先,30,30,性急,勇敢,理想,轻率,普通,55,武具,贪心,嗜酒如命,其他,刀剑,50,61,15,21,46,1,0,1,3,3,2,1,0,2,0,0,0,0,0,0,0,蝴蝶之阵,强袭，拔突，刚弓，铁壁,无,一般条件,,,已登场,奈佐日本助,头领,首领,丹后水军,舞鹤之砦,无,已登场,奈佐日本助,头领,首领,丹后水军,舞鹤之砦,无,已登场,奈佐日本助,头领,首领,丹后水军,舞鹤之砦,无,已登场,奈佐日本助,头领,首领,丹后水军,舞鹤之砦,无,已登场,奈佐日本助,头领,首领,丹后水军,舞鹤之砦,无,已死亡,奈佐日本助,无效,无效,无,无效,无,已死亡,奈佐日本助,无效,无效,无,无效,无,已死亡,奈佐日本助,无效,无效,无,无效,无,已登场,奈佐日本助,浪人,其他,无,仓敷之町,无,,
lord_1_nasu_2,那須資晴,那须资晴,那须,资晴,Nasu Sukeharu,clan_nasu_1,kanto,精确匹配织丰,1,1557,1571,1610,病死,,,,全职种,50,50,性急,勇敢,普通,轻率,普通,74,艺术品,普通,普通,藤原氏,弓,59,62,47,49,40,2,1,1,0,0,0,0,0,0,0,0,0,2,2,1,0,无,刚弓,无,无要求,,,未登场,那须资晴,城主,直臣,宇都宫家,乌山城,无,未登场,那须资晴,城主,直臣,宇都宫家,乌山城,无,未登场,那须资晴,城主,直臣,宇都宫家,乌山城,无,未登场,那须资晴,城主,直臣,宇都宫家,乌山城,无,已登场,那须资晴,城主,直臣,宇都宫家,乌山城,无,已登场,那须资晴,城主,直臣,宇都宫家,乌山城,无,已登场,那须资晴,城主,直臣,宇都宫家,乌山城,无,已登场,那须资晴,足轻大将,直臣,德川家,江户城,无,已登场,那须资晴,浪人,其他,无,小滨之町,无,,
